target_index,comparison,pathway,detection_state,control,replicate_id,seed,n_paired_genes,gene,gene_index,control_raw_p_full,control_adjusted_p_full,control_qval_full,control_score_full,control_raw_p_masked,control_adjusted_p_masked,control_qval_masked,control_score_masked,control_delta_score,control_significant_full,control_significant_masked,control_detection_flip,mapping_changed_fraction,norm_max_difference,vanilla_delta_score,true_genept_delta_score,true_genept_detection_flip
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,CALM1,1.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,3.25045897396987,True,False,True,1.0,1.11022302462516e-16,3.34351489940009,-0.278883708402879,True
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,IMPA1,2.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,9.5725425402497e-08,1.17742273245071e-05,2.2201503515613,7.01897269497718,-0.809779136031024,True,True,False,1.0,1.11022302462516e-16,1.61961141775938,-1.19415593182466,True
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,IMPA2,3.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,0.0,True,True,False,1.0,1.11022302462516e-16,1.61961141775938,0.26588242470284,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,INPP1,4.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,2.46964030878651e-07,3.03765757980741e-05,2.12543199928726,6.60736629503362,-0.398172736087466,True,True,False,1.0,1.11022302462516e-16,1.23484466016754,0.0,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,INPP4A,5.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,0.000160158462101912,0.0196994908385352,1.30596515981639,3.79545011009365,2.4137434488525,True,True,False,1.0,1.11022302462516e-16,5.62250560495353,0.986278421124963,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,INPP4B,6.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,1.58410791482518e-09,1.94845273523497e-07,2.59042662985857,8.80021523611983,-2.59102167717367,True,True,False,1.0,1.11022302462516e-16,-1.83529637153435,-5.11002164870719,True
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,INPP5A,7.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,0.0,True,True,False,1.0,1.11022302462516e-16,1.23484466016754,0.986278421124963,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,INPP5B,8.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,1.31042954439412e-08,1.61182833960477e-06,2.40679895558663,7.8825863240523,-1.67339276510614,True,True,False,1.0,1.11022302462516e-16,-0.438548104938605,0.758937488761304,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,INPP5D,9.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,3.81265104892234e-05,0.00468956079017448,1.52606285259303,4.41877294150378,1.79042061744237,True,True,False,1.0,1.11022302462516e-16,3.64858810902004,-1.5256296534665,True
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,INPPL1,10.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,9.5725425402497e-08,1.17742273245071e-05,2.2201503515613,7.01897269497718,-0.809779136031024,True,True,False,1.0,1.11022302462516e-16,1.23484466016754,0.518835066685553,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,IP6K1,11.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,1.31042954439412e-08,1.61182833960477e-06,2.40679895558663,7.8825863240523,-1.67339276510614,True,True,False,1.0,1.11022302462516e-16,-1.35617701700613,0.0,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,IP6K2,12.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,2.46964030878651e-07,3.03765757980741e-05,2.12543199928726,6.60736629503362,-0.398172736087466,True,True,False,1.0,1.11022302462516e-16,0.836671924080072,-1.8703708072345,True
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,IPMK,13.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,0.0,True,True,False,1.0,1.11022302462516e-16,0.836671924080072,0.0,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,IPPK,14.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,1.49821174952854e-06,0.00018428004519201,1.93249105817205,5.82442680135432,0.384766757591837,True,True,False,1.0,1.11022302462516e-16,2.69379155596806,-0.278883708402879,True
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,ISYNA1,15.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,2.46964030878651e-07,3.03765757980741e-05,2.12543199928726,6.60736629503362,-0.398172736087466,True,True,False,1.0,1.11022302462516e-16,1.61961141775938,0.518835066685553,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,ITPK1,16.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,3.59717677613814e-08,4.42452743464991e-06,2.31389997788891,7.44403821911369,-1.23484466016754,True,True,False,1.0,1.11022302462516e-16,0.836671924080072,1.20095703320099,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,ITPKA,17.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,0.0,True,True,False,1.0,1.11022302462516e-16,0.0,0.0,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,ITPKB,18.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,4.62765891657924e-09,5.69202046739247e-07,2.49894648741163,8.33463865838632,-2.12544509944017,True,True,False,1.0,1.11022302462516e-16,-0.890600439272627,-0.278883708402879,True
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,ITPKC,19.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,3.52341775794401e-06,0.000433380384227113,1.83388406114409,5.45303586115776,0.756157697788396,True,True,False,1.0,1.11022302462516e-16,1.23484466016754,-0.278883708402879,True
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,MINPP1,20.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,0.0,True,True,False,1.0,1.11022302462516e-16,1.23484466016754,-0.875906310034476,True
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,MIOX,21.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,0.0,True,True,False,1.0,1.11022302462516e-16,0.0,0.0,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,MTMR7,22.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,0.0,True,True,False,1.0,1.11022302462516e-16,0.0,-0.278883708402879,True
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,MTMR9,23.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,4.62765891657924e-09,5.69202046739247e-07,2.49894648741163,8.33463865838632,-2.12544509944017,True,True,False,1.0,1.11022302462516e-16,0.425065524136514,0.26588242470284,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,NUDT10,24.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,0.0,True,True,False,1.0,1.11022302462516e-16,0.0,0.0,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,NUDT11,25.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,0.0,True,True,False,1.0,1.11022302462516e-16,0.0,0.26588242470284,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,NUDT3,26.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,1.58410791482518e-09,1.94845273523497e-07,2.59042662985857,8.80021523611983,-2.59102167717367,True,True,False,1.0,1.11022302462516e-16,0.425065524136514,-2.22841885147863,True
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,NUDT4,27.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,0.0,True,True,False,1.0,1.11022302462516e-16,1.23484466016754,-0.875906310034476,True
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,OCRL,28.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,0.0,True,True,False,1.0,1.11022302462516e-16,0.0,-1.19415593182466,True
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,PLCB1,29.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,2.46964030878651e-07,3.03765757980741e-05,2.12543199928726,6.60736629503362,-0.398172736087466,True,True,False,1.0,1.11022302462516e-16,0.0,0.518835066685553,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,PLCB2,30.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,9.5725425402497e-08,1.17742273245071e-05,2.2201503515613,7.01897269497718,-0.809779136031024,True,True,False,1.0,1.11022302462516e-16,1.23484466016754,-0.278883708402879,True
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,PLCB3,31.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,1.49821174952854e-06,0.00018428004519201,1.93249105817205,5.82442680135432,0.384766757591837,True,True,False,1.0,1.11022302462516e-16,0.836671924080072,-0.875906310034476,True
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,PLCD1,32.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,2.46964030878651e-07,3.03765757980741e-05,2.12543199928726,6.60736629503362,-0.398172736087466,True,True,False,1.0,1.11022302462516e-16,0.425065524136514,0.26588242470284,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,PLCD3,33.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,2.46964030878651e-07,3.03765757980741e-05,2.12543199928726,6.60736629503362,-0.398172736087466,True,True,False,1.0,1.11022302462516e-16,-0.438548104938605,0.26588242470284,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,PLCD4,34.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,0.0,True,True,False,1.0,1.11022302462516e-16,0.0,0.0,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,PLCE1,35.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,8.03548663493119e-06,0.000988364856096536,1.73351743731473,5.09498781691362,1.11420574203253,True,True,False,1.0,1.11022302462516e-16,2.34905040220007,-1.19415593182466,True
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,PLCG1,36.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,1.58410791482518e-09,1.94845273523497e-07,2.59042662985857,8.80021523611983,-2.59102167717367,True,True,False,1.0,1.11022302462516e-16,0.836671924080072,0.26588242470284,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,PLCG2,37.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,2.46964030878651e-07,3.03765757980741e-05,2.12543199928726,6.60736629503362,-0.398172736087466,True,True,False,1.0,1.11022302462516e-16,0.425065524136514,0.986278421124963,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,PLCH2,38.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,0.0,True,True,False,1.0,1.11022302462516e-16,0.0,-0.278883708402879,True
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,PPIP5K1,39.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,3.59717677613814e-08,4.42452743464991e-06,2.31389997788891,7.44403821911369,-1.23484466016754,True,True,False,1.0,1.11022302462516e-16,-0.438548104938605,0.986278421124963,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,PPIP5K2,40.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,5.25612166428945e-10,6.46502964707602e-08,2.68131114927169,9.27933459064804,-3.07014103170189,True,True,False,1.0,1.11022302462516e-16,0.0,0.26588242470284,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,PTEN,41.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,8.03548663493119e-06,0.000988364856096536,1.73351743731473,5.09498781691362,1.11420574203253,True,True,False,1.0,1.11022302462516e-16,2.69379155596806,0.0,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,9.0,20272821.0,42.0,SYNJ1,42.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,7.93371655046569e-05,0.0097584713570728,1.417962696362,4.1005233197136,2.10867023923255,True,True,False,1.0,1.11022302462516e-16,1.99100235795593,1.20095703320099,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,10.0,20272822.0,42.0,CALM1,1.0,9.5725425402497e-08,1.17742273245071e-05,2.2201503515613,7.01897269497718,0.00059618767048381,0.0733310834695086,1.06522856619588,3.22461700967912,3.79435568529805,True,False,True,1.0,1.11022302462516e-16,3.34351489940009,-0.278883708402879,True
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,10.0,20272822.0,42.0,IMPA1,2.0,9.5725425402497e-08,1.17742273245071e-05,2.2201503515613,7.01897269497718,3.52341775794401e-06,0.000433380384227113,1.83388406114409,5.45303586115776,1.56593683381942,True,True,False,1.0,1.11022302462516e-16,1.61961141775938,-1.19415593182466,True
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,10.0,20272822.0,42.0,IMPA2,3.0,9.5725425402497e-08,1.17742273245071e-05,2.2201503515613,7.01897269497718,2.46964030878651e-07,3.03765757980741e-05,2.12543199928726,6.60736629503362,0.411606399943558,True,True,False,1.0,1.11022302462516e-16,1.61961141775938,0.26588242470284,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,10.0,20272822.0,42.0,INPP1,4.0,9.5725425402497e-08,1.17742273245071e-05,2.2201503515613,7.01897269497718,9.5725425402497e-08,1.17742273245071e-05,2.2201503515613,7.01897269497718,0.0,True,True,False,1.0,1.11022302462516e-16,1.23484466016754,0.0,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,10.0,20272822.0,42.0,INPP4A,5.0,9.5725425402497e-08,1.17742273245071e-05,2.2201503515613,7.01897269497718,0.000313688994347936,0.0385837463047961,1.18894726823464,3.503500718082,3.51547197689517,True,True,False,1.0,1.11022302462516e-16,5.62250560495353,0.986278421124963,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,10.0,20272822.0,42.0,INPP4B,6.0,9.5725425402497e-08,1.17742273245071e-05,2.2201503515613,7.01897269497718,1.59178638580836e-11,1.95789725454428e-09,2.95096765529579,10.7981152140414,-3.77914251906418,True,True,False,1.0,1.11022302462516e-16,-1.83529637153435,-5.11002164870719,True
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,10.0,20272822.0,42.0,INPP5A,7.0,9.5725425402497e-08,1.17742273245071e-05,2.2201503515613,7.01897269497718,9.5725425402497e-08,1.17742273245071e-05,2.2201503515613,7.01897269497718,0.0,True,True,False,1.0,1.11022302462516e-16,1.23484466016754,0.986278421124963,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,10.0,20272822.0,42.0,INPP5B,8.0,9.5725425402497e-08,1.17742273245071e-05,2.2201503515613,7.01897269497718,1.31042954439412e-08,1.61182833960477e-06,2.40679895558663,7.8825863240523,-0.863613629075119,True,True,False,1.0,1.11022302462516e-16,-0.438548104938605,0.758937488761304,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,10.0,20272822.0,42.0,INPP5D,9.0,9.5725425402497e-08,1.17742273245071e-05,2.2201503515613,7.01897269497718,9.5725425402497e-08,1.17742273245071e-05,2.2201503515613,7.01897269497718,0.0,True,True,False,1.0,1.11022302462516e-16,3.64858810902004,-1.5256296534665,True
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,10.0,20272822.0,42.0,INPPL1,10.0,9.5725425402497e-08,1.17742273245071e-05,2.2201503515613,7.01897269497718,9.5725425402497e-08,1.17742273245071e-05,2.2201503515613,7.01897269497718,0.0,True,True,False,1.0,1.11022302462516e-16,1.23484466016754,0.518835066685553,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,10.0,20272822.0,42.0,IP6K1,11.0,9.5725425402497e-08,1.17742273245071e-05,2.2201503515613,7.01897269497718,1.58410791482518e-09,1.94845273523497e-07,2.59042662985857,8.80021523611983,-1.78124254114265,True,True,False,1.0,1.11022302462516e-16,-1.35617701700613,0.0,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,10.0,20272822.0,42.0,IP6K2,12.0,9.5725425402497e-08,1.17742273245071e-05,2.2201503515613,7.01897269497718,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,0.809779136031024,True,True,False,1.0,1.11022302462516e-16,0.836671924080072,-1.8703708072345,True
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,10.0,20272822.0,42.0,IPMK,13.0,9.5725425402497e-08,1.17742273245071e-05,2.2201503515613,7.01897269497718,1.31042954439412e-08,1.61182833960477e-06,2.40679895558663,7.8825863240523,-0.863613629075119,True,True,False,1.0,1.11022302462516e-16,0.836671924080072,0.0,False
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,10.0,20272822.0,42.0,IPPK,14.0,9.5725425402497e-08,1.17742273245071e-05,2.2201503515613,7.01897269497718,4.62765891657924e-09,5.69202046739247e-07,2.49894648741163,8.33463865838632,-1.31566596340914,True,True,False,1.0,1.11022302462516e-16,2.69379155596806,-0.278883708402879,True
2.0,cd4_0h_vs_12h,REACTOME_INOSITOL_PHOSPHATE_METABOLISM,Vanilla-only significant,random,10.0,20272822.0,42.0,ISYNA1,15.0,9.5725425402497e-08,1.17742273245071e-05,2.2201503515613,7.01897269497718,2.46964030878651e-07,3.03765757980741e-05,2.12543199928726,6.60736629503362,0.411606399943558,True,True,False,1.0,1.11022302462516e-16,1.61961141775938,0.518835066685553,False
